disasterNumber,incidentType,state,county,city,zipCode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,hash,lastRefresh
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60607,6,5,1,0,5,3,7707.36,5,3,7707.36,3,0,0,0b2cde7908f71dd10e51693a8859dff5,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60618,12,7,5,0,11,5,11231.96,11,4,8200.99,8,2,3030.97,1f50edeec075e843f9f53b78268acff9,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60629,424,253,171,0,400,201,389932.99,388,182,359697.04,273,50,30235.95,4fc721f3ba107640209cfc12b555bd76,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60640,5,4,1,0,5,1,3817.14,5,1,2008,3,1,1809.14,431dd3fcf7b944ff9f9e8c1cf58beb1f,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60652,600,305,295,0,573,299,432447.9,562,283,404136.03,347,50,28311.87,7d02f7c6eb1c22436f614789a2c2c02e,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60827,132,104,28,0,109,28,35446.29,92,20,30946.57,82,10,4499.72,274e768e2325b857c5adcb11d5807d91,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CRESTWOOD,60445,19,7,12,0,19,7,8097.21,18,7,7042.47,11,1,1054.74,e509d752ee175bd70299174d6079fec0,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),ELK GROVE VILLAGE,60007,19,5,14,0,18,15,35010.18,18,14,32037.87,12,7,2972.31,d450ec6c57e7f6d06fcfc12ab040534f,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),FOREST PARK,60130,34,17,17,0,33,13,17645.34,29,12,15979.15,23,3,1666.19,cf7a8265fc6ca79a7c565723e20766fd,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),HARVEY,60428,10,9,1,0,9,6,8198.87,9,6,7894.56,5,1,304.31,28bd076e34fc3a1f9d92f4bbe0f5fd07,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),HOMETOWN,60456,1,1,0,0,0,0,0,0,0,0,0,0,0,eef700a4a5148a357bc3f4c2140d7a5c,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),LEMONT,60439,1,0,1,0,1,1,656.61,1,1,656.61,0,0,0,9032ce7bc33a4e73688c16f10427336c,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),MELROSE PARK,60160,203,104,99,0,199,164,423226.5,199,154,383475.43,142,39,39751.07,1836ddab927387733e5522927d057c73,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),NORTHBROOK,60062,77,26,51,0,73,64,160502.26,73,62,154499.06,52,15,6003.2,d4a102de0f5962e2a2da6ae94ae357fd,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),OLYMPIA FLDS,60461,2,2,0,0,2,2,5339.12,2,2,5339.12,1,0,0,eef8cdde26fcc2d0be6a9bd04b3c624b,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),PARK RIDGE,60068,698,263,435,0,661,580,1685061.23,656,569,1618475.26,463,117,66585.97,dbfff563bf4cedcdeb214bd642e6c6c2,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),RIVERSIDE,60546,85,35,50,0,80,56,237659.69,77,52,199834.65,53,24,37825.04,37ce9d9c308d1424430d77fba405cf9d,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),SCHAUMBURG,60194,24,8,16,0,21,12,26652.96,19,10,24197.06,16,6,2455.9,963821ce653b268fe0be7246e8d32f8b,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),STEGER,60475,35,21,14,0,34,21,37155.47,34,19,31131.51,23,9,6023.96,64a27485f042ac68411b07ed3cb155c3,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),UNIVERSITY PARK,60466,66,56,10,0,61,30,61795.56,61,24,53695.09,42,11,8100.47,b6c1d6ead87b4688c16a898809837565,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),ARLINGTON HTS,60004,2,1,1,0,2,1,4356.59,2,1,4356.59,2,0,0,4a5546cbca9fe6c05371db64696d9c60,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),BROADVIEW,60153,1,1,0,0,1,1,2345.67,1,1,1850.67,1,1,495,c6ade597424b351c39f7f868ae2730bb,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CALUMETCITY,60419,1,0,1,0,1,1,150.57,1,1,150.57,0,0,0,3e8b215f50ac6f8c46b56b3461c9e570,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60608,18,10,8,0,16,10,39477.65,16,10,32361.55,9,3,7116.1,55ec8e774576f59f0c21983e7d275370,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60619,2342,1,951,0,2228,1518,3371991.82,2188,1378,3044166.83,1525,421,327824.99,93437ca7ae03b2ac7f9b7324fa09b141,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60630,54,16,38,0,52,37,87303.76,52,36,86578.79,34,3,724.97,ad6d1921866509dcf83e2bca3349b995,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60641,25,14,11,0,22,11,25669.91,21,11,20978.18,13,2,4691.73,8a709abf232ecbc3ecc4022bd6a88ca1,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60653,126,53,73,0,121,49,129909.96,119,45,109794.25,78,11,20115.71,2ef5026b4916e36d5a8d8cf26ee0b96e,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO  HEIGHTS,60411,1,0,1,0,1,0,0,1,0,0,1,0,0,112ced7352a892a38a5906f7fdd69392,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CRETE,60417,1,1,0,0,1,0,0,1,0,0,0,0,0,045aa9ad8e70245bcc5b19223a3f6492,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),ELMHURST,60126,1,0,1,0,1,0,0,1,0,0,1,0,0,2a519d3d48d87c62adbff4d522d28a52,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),FOREST PK,60130,1,0,1,0,1,0,0,1,0,0,1,0,0,262f15d41460a382753483fbaa8c2af2,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),HARWOOD HEIGHTS,60706,32,14,18,0,29,21,40193.33,28,20,38641.22,18,4,1552.11,86280c1d7bbaa81679e0e58264f765b3,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),HOMEWOOD,60422,1,0,1,0,1,1,362.33,1,1,362.33,0,0,0,6442ea784551e2b597ffb31fb120095a,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),LINCOLNWOOD,60712,57,25,32,0,55,41,90190.24,55,40,85609.91,37,10,4580.33,a3560f964da38ddf8534e5c149a7559b,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),MELROSE PARK,60164,78,49,29,0,73,49,178192.37,72,43,149749.81,47,16,28442.56,c58c611d28d1fca9d19160e490937387,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),NORTHFIELD,60093,28,11,17,0,26,19,106587.75,26,17,105197.79,19,3,1389.96,00d86064f54ce801773cfce14bcea3fc,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),ORLAND HILLS,60487,10,2,8,0,9,4,3304.05,8,4,3304.05,4,0,0,e1c6f25b14a8158799b372184a1a448d,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),PHOENIX,60426,176,116,60,0,164,85,232790.09,157,68,204730.11,115,37,28059.98,2bd9cb9f6812464b5d061f44f6435c60,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),ROBBINS,60472,282,194,88,0,256,91,192665.14,251,71,168919.26,174,33,23745.88,c0edbf065254737949be97cc585f0841,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),SCHAUMBURG,60195,1,0,1,0,1,0,0,1,0,0,0,0,0,2daa861a7951e53530711a83244fdfe2,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),STICKNEY,60402,1,1,0,0,1,1,5775.32,1,1,5775.32,0,0,0,7378cf1c5bf045e7c25cef7778330c49,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),UNIVERSITY PK,60466,1,1,0,0,1,0,0,1,0,0,1,0,0,bff6eac7749ea2c4877ef4d9641197c6,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),ASHLAND AVE,60426,1,0,1,0,1,0,0,1,0,0,1,0,0,7806741d1d97db51ea05138f7880b67a,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),BROADVIEW,60155,207,113,94,0,202,105,161391.61,198,99,147767.37,130,18,13624.24,7d4bc28cfe409cec07c62eb960918265,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CALUMET PARK,60643,1,1,0,0,1,0,0,1,0,0,1,0,0,19fdbbf4ca72377ee665db7db3bbb18a,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60609,305,200,105,0,287,150,422354.69,279,128,349145.94,217,62,73208.75,6f4f92b32b3a4c3a9c21356f9a9453e4,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60620,1619,931,688,0,1555,847,1734763.68,1514,767,1545270.97,1044,252,189492.71,5ea69eed103ddb8b8123618d1dca43a0,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60631,286,80,206,0,276,223,493427.59,270,213,474310.16,201,46,19117.43,a72cc9f2795e29566b761e7c90addb6f,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60642,3,2,1,0,3,0,0,3,0,0,2,0,0,b26c22dea01cfc2cc91221f8525ac6c2,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO,60655,40,13,27,0,37,24,23206.29,36,24,23006.3,26,1,199.99,eba2fad55db2e475b2e2bece8361ebe5,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CHICAGO HEIGHTS,60411,745,426,319,0,704,415,1086775.67,682,356,932313.51,546,167,154462.16,7456b7b74efd6fd9bf3bb39c7adcca28,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),CTRY CLB HLS,60478,3,1,2,0,3,2,1930.71,3,2,1930.71,1,0,0,6c6b9b2c641dd996976049bdece0cbaa,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),ELMWOOD PARK,60707,62,28,34,0,60,37,67170.5,59,34,55940.24,44,12,11230.26,eb8595a72e01c0dcc851550ab62ad1c4,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),FRANKLIN PARK,60131,50,22,28,0,48,26,75889.26,46,23,70870.4,36,7,5018.86,fde5f388c7b455036ff84328ffb8e10c,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),HARWOOD HTS,60706,3,0,3,0,3,1,1109.18,3,1,1109.18,2,0,0,7812e4fe55794998615508cfc911efc9,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),HOMEWOOD,60430,250,122,128,0,238,149,338093.56,229,137,310569.82,163,33,27523.74,221f152e9f5e2ddbc7cba0b8580b318c,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),LYNWOOD,60411,474,246,228,0,454,287,608278.93,439,273,560186.61,342,64,48092.32,49324d66ed9993b3843ad7bc273e4c49,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),MERRIONETTE PARK,60803,3,2,1,0,3,1,3524.71,2,1,3524.71,2,0,0,f4dbaedebb13024e5253ac2328062865,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),NORTHLAKE,60164,24,15,9,0,22,12,66343.19,20,11,55543.96,17,3,10799.23,064baa1057d7c8fb74f3c17eea31922c,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),ORLAND PARK,60462,20,13,7,0,20,13,24175.65,18,12,22228.41,11,2,1947.24,ebfa759b08be6d5f8b7d08aa2e41cf6e,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),POSEN,60469,86,48,38,0,77,43,86288.97,73,37,71745.71,61,12,14543.26,edb238d64ccbc5503b2afe2eca6226a1,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),ROLLING MEADOWS,60008,29,12,17,0,23,16,64052.96,22,15,53533.13,17,4,10519.83,3d55603fd6c069dbac68c9838855ca83,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),S CHICAGO HEIGHTS,60411,1,1,0,0,1,1,988.76,1,1,988.76,0,0,0,48ac75b9ab59bb8c73105716339782e0,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),STONE PARK,60165,37,29,8,0,34,21,116655.79,34,16,71635.1,25,15,45020.69,4189df9a5e16fbdb7d032b7cc9fdc9a9,2014-11-23T02:44:42 +00:00
1800,Severe Storm(s),IL,Cook (County),WESTCHESTER,60154,132,59,73,0,127,67,109920.36,125,62,98719.45,93,15,11200.91,3929ee41f5119aae8d1b7bc7e58b938d,2014-11-23T02:44:42 +00:00
1935,Severe Storm(s),IL,Cook (County),BARTLETT,60133,1,1,0,0,1,1,6024.31,1,1,5565.31,1,1,459,75ec9d3f7adfedd6e1b7400699cb6df9,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BERKELEY,60162,1,0,1,0,1,1,459,0,0,0,1,1,459,757ff55b377fd6b67103e28cf101c37c,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BROOKFIELD,60513,368,128,237,3,358,310,1019977.49,357,304,974513.3,258,55,45464.19,723271048a71d12b8b82e057bfb770da,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CALUMET CITY,60647,1,0,1,0,1,1,22109.09,1,1,22109.09,1,0,0,b9ce44c4438fd21f1fda8ff720544e28,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CGICAGO,60628,1,0,1,0,1,1,1836.86,1,1,1836.86,1,0,0,7021639eb3c5c2f697b06a7060200859,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO,60620,3,0,3,0,3,3,5010.22,3,3,5010.22,3,0,0,e9c8d60c18d97f797626efd4e1a6c2e0,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60616,213,108,105,0,194,127,312472.72,186,118,286976.35,135,35,25496.37,12dcb63fdf32b41688cfc52272348407,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAG,60620,1,0,1,0,1,1,2015.19,1,1,2015.19,1,0,0,1f2c48f74428e1b10b85cea078e7b2a7,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60637,1482,1,456,8,1417,995,3817850.12,1366,759,3115296.19,1127,522,702553.93,66e7f008c0db13b80e57733786d9af83,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHHICAGO,60628,1,0,1,0,1,0,0,1,0,0,1,0,0,3b8e83ae3f3e1fdaf6ef49ba27d69f15,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60626,31,19,12,0,28,16,109918.74,28,11,98477.25,22,6,11441.49,e1ca04b752fb03fd24319cc3accfcbdf,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60104,2,0,2,0,2,2,4952.59,1,1,4372.59,2,1,580,b8af57e9a766e8be4280ea0ec0c3a174,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60606,2,2,0,0,1,1,2828.77,1,1,2828.77,0,0,0,db16c9af1868f270411f392710f895c4,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),ADDISON,60101,2,0,2,0,2,2,9268.62,2,2,8818.13,2,1,450.49,50398281f59455b52d98240a209071d3,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BEDFORD PARK,60501,4,2,2,0,4,4,10998.12,4,4,10080.14,3,1,917.98,b5708d314fe6072634bab1a51a8aab7d,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BERKELEY,60163,413,226,185,2,400,334,1397278.06,394,317,1263518.01,294,119,133760.05,b9f9a833a78c55b80f98c4cb72f93024,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BUFFALO GROVE,60089,2,2,0,0,2,2,14730.67,2,2,14730.67,1,0,0,f1fae079e850d86f0457440f69720353,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CALUMETCITY,60409,2,0,2,0,2,2,3271.86,2,2,3271.86,2,0,0,cbe770b641ec90d288fd761b64a6790a,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHCAGO,60617,1,0,1,0,1,1,170.46,1,1,170.46,1,0,0,88a6748178fdbbb22f616b4e72556989,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO,60621,2,0,2,0,2,2,1631.47,2,1,399,2,1,1232.47,608245051e9ed0debd3eb1c6c77bff60,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHIAGO,60617,1,0,1,0,1,1,459,1,0,0,1,1,459,af1637d1e646d071313201dc847f5b8e,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAG,60628,1,0,1,0,1,1,1535.97,1,1,1535.97,1,0,0,3b5b90061aa7c1ee0d41a2f6a7472fdf,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60131,1,0,1,0,0,0,0,0,0,0,0,0,0,a37303d2a9f7680dfeac6dcffa028727,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60607,270,115,154,1,197,87,157175.66,182,85,151485.72,79,4,5689.94,b8e0da9af758ef553e2bc57b48dfd9e6,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60617,5878,3,1,21,5693,4470,11633547.92,5595,4038,10576844.2,3969,1461,1056703.72,385b85f73eede73e653ec17375732dcd,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60627,1,1,0,0,1,0,0,1,0,0,1,0,0,ccc7f7a9204927f1ebe9ab059829acbd,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60638,2823,1,1,11,2743,2317,5871160.02,2719,2200,5381932.18,1814,596,489227.84,6707fff6132de07c768d4076d9377ad5,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),ALSLIP,60803,1,0,1,0,1,1,2625.17,1,1,2625.17,0,0,0,61475a9db469dc127f72b7acee906d87,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BELLLWOOD,60104,2,0,2,0,2,2,6051.98,2,2,5851.99,1,1,199.99,8c122e7faae8460a87f65469fcfc97db,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BERWYN,60402,1743,985,751,7,1681,1328,3485345.87,1658,1244,3113261.73,1175,382,372084.14,b8be3bdeb0a2f9c1ffff26cda7959437,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BURHAM,60633,1,0,1,0,1,1,1808,1,1,1808,1,0,0,ebde88a9732b3b805f128395b17459bd,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CALUMET PARK,60643,1,0,1,0,1,1,482.65,1,1,482.65,1,0,0,7cbc4e6d1c32ae83194f1eebe60e5c1d,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHCIAGO,60612,1,0,1,0,1,1,2266.48,1,0,0,1,1,2266.48,406be9c22e0d959e040fbda56de41b43,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO,60628,1,0,1,0,1,1,1887.94,1,1,1887.94,1,0,0,91a3859f823b4fabe28b92cd1f22e7a3,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHIAGO,60620,1,0,1,0,1,1,6458.16,1,1,5869.29,1,1,588.87,3634add076e9da1a640683b81800458e,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAG,60643,1,0,1,0,1,1,502.82,1,1,502.82,1,0,0,f0dfe0606e40907ce5f3027e0b3207d4,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60290,2,2,0,0,2,1,3504.96,2,1,3504.96,0,0,0,b1f9975f98238ca76a9dc2c7e938adb0,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60609,2440,1,829,3,2300,1732,5787665.12,2240,1447,4700645.23,1801,851,1087019.89,c4b832bcdbe1d231256d7c1293c66eb1,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60619,6819,4,2,14,6576,5371,16628206.05,6466,4821,14901411.06,4736,1975,1726794.99,050d9057cc59ae34566c7b5b354015c0,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60629,8050,5,2,31,7768,6793,25523770.07,7658,6077,20694515.76,5841,3131,4829254.31,3423a19b316b102c2b7a529d89cb3553,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60640,11,6,4,1,10,3,4878.85,10,1,3554.04,6,2,1324.81,362c89822bfc2775e20809f4889c1244,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),ALSIP,60803,129,60,69,0,123,67,177134.22,117,63,171454.24,87,13,5679.98,95026a473cff4433bda9d1cca928193e,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BEDFORD PARK,60638,5,4,1,0,3,2,9300,0,0,0,3,2,9300,e9daa509584ed137158458565298f361,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BERKLEY,60163,1,0,1,0,1,1,1806,1,1,1806,0,0,0,526ccebb2b803499fee3b3a2925ed999,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BURBANK,60459,206,106,99,1,195,163,691709.62,190,151,637707.13,126,49,54002.49,43bbd511f06efe2df4a950bcd87b8b35,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CALUMET PARK,60627,2,1,1,0,2,2,3946.44,2,2,3946.44,2,0,0,67d7d6c9af0e72fded6cbc9eaac9800d,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHCAGO,60651,2,0,2,0,2,2,962.38,2,1,503.38,2,1,459,decd8a13ce95942141b02cff0ad1140b,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO,60624,2,0,2,0,2,1,1806,2,1,1806,1,0,0,1f6f3559749377aac338f4d173ca68b2,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHIAGO,60619,1,0,1,0,1,1,1168.7,1,1,1168.7,0,0,0,38913970764db1f189df58f8f3e26e9b,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60155,1,0,1,0,1,0,0,0,0,0,1,0,0,4b30bd77d1bbc49616f845048648fde1,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60618,488,263,220,5,456,363,1329713.77,445,320,990720.26,336,147,338993.51,01921dde23892914011ea824d1253fd6,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60608,1130,695,433,1,1052,883,3220860.65,1026,790,2637656.58,780,384,583204.07,3b0c945bc83e6aa378b2b849228b5530,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60628,7802,5,2,26,7604,5589,15409273.64,7450,4748,13625966.62,5798,2364,1783307.02,6102001d20fa0602d95cb1fb052bc55d,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAG,60638,1,0,1,0,1,0,0,1,0,0,1,0,0,8a9c2acbb42f7027d8272cee366aa2f4,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60639,3773,2,1,12,3606,3004,11551133.6,3541,2588,8908550.61,2733,1453,2642582.99,042bcefa9763422a0b0ced20662b3a24,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),ARGO,60501,1,0,1,0,1,1,4873.47,1,1,4873.47,0,0,0,acd22539e93777e1659b23fc37327622,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BELLWODD,60104,1,0,1,0,1,1,2446.28,1,1,2446.28,1,0,0,206652532d4993a064034dff89de7d05,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BLUE ISLAND,60406,432,227,205,0,420,237,602954.7,405,197,544547.78,319,95,58406.92,a2c0a0b9669a5f86644eaf2826179870,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BURNHAM,60633,122,42,80,0,118,74,252410.33,115,70,232116.54,88,20,20293.79,0ea3949f32f6bcd26b4ba38c0d6013e7,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHCIAGO,60638,1,0,1,0,1,1,1120.82,1,1,1120.82,0,0,0,7f3c87f143e46f7939e29607d8a33eb1,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CALUMET PARK,60827,695,415,278,2,683,485,1899651.1,668,451,1679388.84,491,168,220262.26,04f26be736d80d869eecf3e60eae2909,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO,60630,1,0,1,0,1,1,1384.03,1,1,1384.03,1,0,0,51b14b06dbe8f182045e341b9bcfc4d3,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHIAGO,60637,1,0,1,0,1,0,0,1,0,0,1,0,0,324b64e0c9c1ede97c0bb934b5583b81,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGGO,60652,1,0,1,0,1,1,2220.38,1,1,2220.38,0,0,0,061aa1bdd99d109bd730e95a30b785d2,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60411,2,0,2,0,2,0,0,2,0,0,1,0,0,264e3f52c35d09058fedead4e8425e05,2014-11-23T02:46:28 +00:00
